"","Date","Inflation","ExchangeRate","InterestRates","index.value"
"2137",2013-11-06,7.3579420238989,85.3736,8.5,134.7
"2138",2013-11-07,7.3579420238989,85.3069,8.5,135.29
"2139",2013-11-08,7.3579420238989,85.5153,8.5,134.71
"2140",2013-11-09,7.3579420238989,85.5153,8.5,134.71
"2141",2013-11-10,7.3579420238989,85.5153,8.5,134.71
"2142",2013-11-11,7.3579420238989,85.5872,8.5,134.52
"2143",2013-11-12,7.3579420238989,85.7,8.5,134.64
"2144",2013-11-13,7.3579420238989,86.0042,8.5,134.69
"2145",2013-11-14,7.3579420238989,86.2569,8.5,135.11
"2146",2013-11-15,7.3579420238989,86.2819,8.5,135.13
"2147",2013-11-16,7.3579420238989,86.2819,8.5,135.13
"2148",2013-11-17,7.3579420238989,86.2819,8.5,135.13
"2149",2013-11-18,7.3579420238989,86.4556,8.5,135.57
"2150",2013-11-19,7.3579420238989,86.4658,8.5,135.67
"2151",2013-11-20,7.3579420238989,86.3075,8.5,136.26
"2152",2013-11-20,7.3579420238989,86.3075,8.5,136.26
"2153",2013-11-21,7.3579420238989,86.1667,8.5,138.14
"2154",2013-11-21,7.3579420238989,86.1667,8.5,138.14
"2155",2013-11-21,7.3579420238989,86.1667,8.5,138.14
"2156",2013-11-22,7.3579420238989,86.2972,8.5,138.83
"2157",2013-11-23,7.3579420238989,86.2972,8.5,138.83
"2158",2013-11-24,7.3579420238989,86.2972,8.5,138.83
"2159",2013-11-25,7.3579420238989,86.6842,8.5,140.08
"2160",2013-11-26,7.3579420238989,86.6528,8.5,141.08
"2161",2013-11-27,7.3579420238989,86.8889,8.5,141.86
"2162",2013-11-28,7.3579420238989,86.9875,8.5,142.58
"2163",2013-11-29,7.3579420238989,86.9931,8.5,141.17
"2164",2013-11-29,7.3579420238989,86.9931,8.5,141.17
"2165",2013-11-29,7.3579420238989,86.9931,8.5,141.17
"2166",2013-11-30,7.3579420238989,86.9931,8.5,141.17
"2167",2013-12-01,7.14850485622622,86.9931,8.5,141.17
"2168",2013-12-02,7.14850485622622,86.6506,8.5,140.84
"2169",2013-12-03,7.14850485622622,86.7192,8.5,140.66
"2170",2013-12-04,7.14850485622622,86.7139,8.5,139.86
"2171",2013-12-05,7.14850485622622,86.4886,8.5,137.91
"2172",2013-12-06,7.14850485622622,86.5589,8.5,136.7
"2173",2013-12-07,7.14850485622622,86.5589,8.5,136.7
"2174",2013-12-08,7.14850485622622,86.5589,8.5,136.7
"2175",2013-12-09,7.14850485622622,86.625,8.5,136.22
"2176",2013-12-09,7.14850485622622,86.625,8.5,136.22
"2177",2013-12-10,7.14850485622622,86.6511,8.5,134.62
"2178",2013-12-11,7.14850485622622,86.6789,8.5,133.92
"2179",2013-12-12,7.14850485622622,86.6789,8.5,133.92
"2180",2013-12-13,7.14850485622622,86.6789,8.5,133.92
"2181",2013-12-14,7.14850485622622,86.6789,8.5,133.92
"2182",2013-12-15,7.14850485622622,86.6789,8.5,133.92
"2183",2013-12-16,7.14850485622622,86.5542,8.5,133.53
"2184",2013-12-17,7.14850485622622,86.4286,8.5,132.14
"2185",2013-12-18,7.14850485622622,86.0431,8.5,132.23
"2186",2013-12-19,7.14850485622622,86.1722,8.5,132.06
"2187",2013-12-20,7.14850485622622,85.8278,8.5,132.17
"2188",2013-12-21,7.14850485622622,85.8278,8.5,132.17
"2189",2013-12-22,7.14850485622622,85.8278,8.5,132.17
"2190",2013-12-23,7.14850485622622,85.7208,8.5,132.73
"2191",2013-12-23,7.14850485622622,85.7208,8.5,132.73
"2192",2013-12-24,7.14850485622622,85.7197,8.5,135.22
"2193",2013-12-25,7.14850485622622,85.7197,8.5,135.22
"2194",2013-12-26,7.14850485622622,85.7197,8.5,135.22
"2195",2013-12-27,7.14850485622622,85.8164,8.5,135.12
"2196",2013-12-27,7.14850485622622,85.8164,8.5,135.12
"2197",2013-12-28,7.14850485622622,85.8164,8.5,135.12
"2198",2013-12-29,7.14850485622622,85.8164,8.5,135.12
"2199",2013-12-30,7.14850485622622,85.8903,8.5,135.83
"2200",2013-12-30,7.14850485622622,85.8903,8.5,135.83
"2201",2013-12-30,7.14850485622622,85.8903,8.5,135.83
"2202",2013-12-31,7.14850485622622,86.3097,8.5,136.65
"2203",2013-12-31,7.14850485622622,86.3097,8.5,136.65
"2204",2014-01-01,7.21,86.3097,8.5,136.65
"2205",2014-01-02,7.21,86.0769,8.5,136.56
"2206",2014-01-03,7.21,86.8722,8.5,136.74
"2207",2014-01-03,7.21,86.8722,8.5,136.74
"2208",2014-01-04,7.21,86.8722,8.5,136.74
"2209",2014-01-05,7.21,86.8722,8.5,136.74
"2210",2014-01-06,7.21,86.8228,8.5,138.5
"2211",2014-01-07,7.21,86.9583,8.5,139.63
"2212",2014-01-08,7.21,86.9611,8.5,140.35
"2213",2014-01-09,7.21,86.8639,8.5,141.59
"2214",2014-01-10,7.21,86.6306,8.5,141.5
"2215",2014-01-11,7.21,86.6306,8.5,141.5
"2216",2014-01-12,7.21,86.6306,8.5,141.5
"2217",2014-01-13,7.21,86.4372,8.5,140.69
"2218",2014-01-14,7.21,86.2806,8.5,140.79
"2219",2014-01-15,7.21,86.2344,8.5,141.01
"2220",2014-01-16,7.21,85.8508,8.5,140.35
"2221",2014-01-17,7.21,85.8972,8.5,140.28
"2222",2014-01-18,7.21,85.8972,8.5,140.28
"2223",2014-01-19,7.21,85.8972,8.5,140.28
"2224",2014-01-20,7.21,85.4572,8.5,141.11
"2225",2014-01-21,7.21,85.8792,8.5,141.85
"2226",2014-01-22,7.21,85.8806,8.5,142.73
"2227",2014-01-23,7.21,85.8181,8.5,142.73
"2228",2014-01-24,7.21,85.5333,8.5,144.57
"2229",2014-01-25,7.21,85.5333,8.5,144.57
"2230",2014-01-26,7.21,85.5333,8.5,144.57
"2231",2014-01-27,7.21,85.8125,8.5,144.4
"2232",2014-01-28,7.21,85.8278,8.5,143.36
"2233",2014-01-29,7.21,85.9611,8.5,141.27
"2234",2014-01-30,7.21,86.0833,8.5,139.06
"2235",2014-01-31,7.21,86.2361,8.5,134.66
"2236",2014-02-01,6.86,86.2361,8.5,134.66
"2237",2014-02-02,6.86,86.2361,8.5,134.66
"2238",2014-02-03,6.86,86.5519,8.5,134.58
"2239",2014-02-04,6.86,86.5839,8.5,136.51
"2240",2014-02-05,6.86,86.3361,8.5,136.72
"2241",2014-02-06,6.86,86.1056,8.5,137.72
"2242",2014-02-07,6.86,86.0611,8.5,137.35
"2243",2014-02-08,6.86,86.0611,8.5,137.35
"2244",2014-02-09,6.86,86.0611,8.5,137.35
"2245",2014-02-10,6.86,86.0569,8.5,137.26
"2246",2014-02-11,6.86,86.1875,8.5,138.08
"2247",2014-02-12,6.86,86.1922,8.5,138.17
"2248",2014-02-13,6.86,86.2444,8.5,137.71
"2249",2014-02-14,6.86,86.3778,8.5,137.7
"2250",2014-02-15,6.86,86.3778,8.5,137.7
"2251",2014-02-16,6.86,86.3778,8.5,137.7
"2252",2014-02-17,6.86,86.3569,8.5,136.51
"2253",2014-02-18,6.86,86.3431,8.5,135.67
"2254",2014-02-19,6.86,86.2575,8.5,136.37
"2255",2014-02-20,6.86,86.1764,8.5,137
"2256",2014-02-21,6.86,86.1033,8.5,138.44
"2257",2014-02-22,6.86,86.1033,8.5,138.44
"2258",2014-02-23,6.86,86.1033,8.5,138.44
"2259",2014-02-24,6.86,86.1611,8.5,139.57
"2260",2014-02-25,6.86,86.2458,8.5,140.65
"2261",2014-02-26,6.86,86.4083,8.5,141.04
"2262",2014-02-27,6.86,86.4806,8.5,141.11
"2263",2014-02-28,6.86,86.3264,8.5,141.05
"2264",2014-03-01,6.27,86.3264,8.5,141.05
"2265",2014-03-02,6.27,86.3264,8.5,141.05
"2266",2014-03-03,6.27,86.2758,8.5,140.85
"2267",2014-03-04,6.27,86.3875,8.5,140.36
"2268",2014-03-05,6.27,86.3839,8.5,140.12
"2269",2014-03-06,6.27,86.5306,8.5,140.94
"2270",2014-03-07,6.27,86.5194,8.5,140.87
"2271",2014-03-08,6.27,86.5194,8.5,140.87
"2272",2014-03-09,6.27,86.5194,8.5,140.87
"2273",2014-03-10,6.27,86.5111,8.5,141.85
"2274",2014-03-11,6.27,86.4844,8.5,141.88
"2275",2014-03-12,6.27,86.3861,8.5,142.31
"2276",2014-03-13,6.27,86.4361,8.5,144.29
"2277",2014-03-14,6.27,86.4444,8.5,143.57
"2278",2014-03-15,6.27,86.4444,8.5,143.57
"2279",2014-03-16,6.27,86.4444,8.5,143.57
"2280",2014-03-17,6.27,86.4667,8.5,142.94
"2281",2014-03-18,6.27,86.4861,8.5,142.98
"2282",2014-03-19,6.27,86.5417,8.5,143.72
"2283",2014-03-20,6.27,86.4917,8.5,144.5
"2284",2014-03-21,6.27,86.5014,8.5,144.5
"2285",2014-03-22,6.27,86.5014,8.5,144.5
"2286",2014-03-23,6.27,86.5014,8.5,144.5
"2287",2014-03-24,6.27,86.6167,8.5,149.63
"2288",2014-03-25,6.27,86.5725,8.5,144.73
"2289",2014-03-26,6.27,86.5853,8.5,144.99
"2290",2014-03-27,6.27,86.6675,8.5,144.55
"2291",2014-03-28,6.27,86.5333,8.5,144.38
"2292",2014-03-29,6.27,86.5333,8.5,144.38
"2293",2014-03-30,6.27,86.5333,8.5,144.38
"2294",2014-03-31,6.27,86.4414,8.5,143.89
"2295",2014-04-01,6.41,86.4,8.5,143.76
"2296",2014-04-02,6.41,86.4264,8.5,143.77
"2297",2014-04-03,6.41,86.5472,8.5,143.91
"2298",2014-04-04,6.41,86.5819,8.5,143.4
"2299",2014-04-05,6.41,86.5819,8.5,143.4
"2300",2014-04-06,6.41,86.5819,8.5,143.4
"2301",2014-04-07,6.41,86.6586,8.5,142.79
"2302",2014-04-08,6.41,86.6042,8.5,142.87
"2303",2014-04-09,6.41,86.6042,8.5,143.68
"2304",2014-04-10,6.41,86.5611,8.5,144.36
"2305",2014-04-11,6.41,86.5572,8.5,145.14
"2306",2014-04-12,6.41,86.5572,8.5,145.14
"2307",2014-04-13,6.41,86.5572,8.5,145.14
"2308",2014-04-14,6.41,86.6264,8.5,145.41
"2309",2014-04-15,6.41,86.7053,8.5,146.42
"2310",2014-04-16,6.41,86.9042,8.5,147.37
"2311",2014-04-17,6.41,86.8278,8.5,148.11
"2312",2014-04-18,6.41,86.8278,8.5,148.11
"2313",2014-04-19,6.41,86.8278,8.5,148.11
"2314",2014-04-20,6.41,86.8278,8.5,148.11
"2315",2014-04-21,6.41,86.8278,8.5,148.11
"2316",2014-04-22,6.41,86.8958,8.5,148.22
"2317",2014-04-23,6.41,87.0806,8.5,148.46
"2318",2014-04-24,6.41,86.9208,8.5,149.95
"2319",2014-04-25,6.41,86.8736,8.5,150.46
"2320",2014-04-26,6.41,86.8736,8.5,150.46
"2321",2014-04-27,6.41,86.8736,8.5,150.46
"2322",2014-04-28,6.41,86.8375,8.5,150.45
"2323",2014-04-29,6.41,86.8572,8.5,151.18
"2324",2014-04-30,6.41,86.8711,8.5,151.13
"2325",2014-05-01,7.3,86.8711,8.5,151.13
"2326",2014-05-02,7.3,86.8667,8.5,151.85
"2327",2014-05-03,7.3,86.8667,8.5,151.85
"2328",2014-05-04,7.3,86.8667,8.5,151.85
"2329",2014-05-05,7.3,86.8944,8.5,151.6
"2330",2014-05-06,7.3,86.9292,8.5,151.43
"2331",2014-05-07,7.3,86.9594,8.5,151.77
"2332",2014-05-08,7.3,86.9653,8.5,151.78
"2333",2014-05-09,7.3,87.0322,8.5,151.95
"2334",2014-05-10,7.3,87.0322,8.5,151.95
"2335",2014-05-11,7.3,87.0322,8.5,151.95
"2336",2014-05-12,7.3,87.1222,8.5,152.67
"2337",2014-05-13,7.3,87.0917,8.5,152.27
"2338",2014-05-14,7.3,87.2208,8.5,151.28
"2339",2014-05-15,7.3,87.3211,8.5,150.73
"2340",2014-05-16,7.3,87.3892,8.5,151.15
"2341",2014-05-17,7.3,87.3892,8.5,151.15
"2342",2014-05-18,7.3,87.3892,8.5,151.15
"2343",2014-05-19,7.3,87.5333,8.5,150.58
"2344",2014-05-20,7.3,87.5333,8.5,150.51
"2345",2014-05-21,7.3,87.8042,8.5,150.31
"2346",2014-05-22,7.3,87.8319,8.5,150.05
"2347",2014-05-23,7.3,87.8583,8.5,149.8
"2348",2014-05-24,7.3,87.8583,8.5,149.8
"2349",2014-05-25,7.3,87.8583,8.5,149.8
"2350",2014-05-26,7.3,87.8289,8.5,149.41
"2351",2014-05-27,7.3,87.8569,8.5,149.24
"2352",2014-05-28,7.3,87.84,8.5,149.24
"2353",2014-05-29,7.3,87.8164,8.5,149.84
"2354",2014-05-30,7.3,87.7972,8.5,150.2
"2355",2014-05-31,7.3,87.7972,8.5,150.2
"2356",2014-06-01,7.39,87.7972,8.5,150.2
"2357",2014-06-02,7.39,87.7972,8.5,150.2
"2358",2014-06-03,7.39,87.7389,8.5,149.12
"2359",2014-06-04,7.39,87.5722,8.5,149.24
"2360",2014-06-05,7.39,87.5056,8.5,149.29
"2361",2014-06-06,7.39,87.5069,8.5,149.33
"2362",2014-06-07,7.39,87.5069,8.5,149.33
"2363",2014-06-08,7.39,87.5069,8.5,149.33
"2364",2014-06-09,7.39,87.5014,8.5,149.61
"2365",2014-06-10,7.39,87.55,8.5,150.24
"2366",2014-06-11,7.39,87.6972,8.5,150.09
"2367",2014-06-12,7.39,87.7639,8.5,150.04
"2368",2014-06-13,7.39,87.8319,8.5,150.6
"2369",2014-06-14,7.39,87.8319,8.5,150.6
"2370",2014-06-15,7.39,87.8319,8.5,150.6
"2371",2014-06-16,7.39,87.8889,8.5,149.47
"2372",2014-06-17,7.39,87.92,8.5,148.84
"2373",2014-06-18,7.39,87.5367,8.5,149.02
"2374",2014-06-19,7.39,87.6094,8.5,149.41
"2375",2014-06-20,7.39,87.4056,8.5,149.72
"2376",2014-06-21,7.39,87.4056,8.5,149.72
"2377",2014-06-22,7.39,87.4056,8.5,149.72
"2378",2014-06-23,7.39,87.4308,8.5,150.17
"2379",2014-06-24,7.39,87.3785,8.5,149.92
"2380",2014-06-25,7.39,87.4756,8.5,149.66
"2381",2014-06-26,7.39,87.6083,8.5,149.52
"2382",2014-06-27,7.39,87.6828,8.5,149.69
"2383",2014-06-28,7.39,87.6828,8.5,149.69
"2384",2014-06-29,7.39,87.6828,8.5,149.69
"2385",2014-06-30,7.39,87.6269,8.5,150.37
"2386",2014-07-01,7.67,87.6361,8.5,152.11
"2387",2014-07-02,7.67,87.8278,8.5,153.64
"2388",2014-07-03,7.67,87.7222,8.5,152.63
"2389",2014-07-04,7.67,87.825,8.5,152.09
"2390",2014-07-05,7.67,87.825,8.5,152.09
"2391",2014-07-06,7.67,87.825,8.5,152.09
"2392",2014-07-07,7.67,87.8792,8.5,152.02
"2393",2014-07-08,7.67,87.8919,8.5,152.29
"2394",2014-07-09,7.67,87.8589,8.5,152.2
"2395",2014-07-10,7.67,87.775,8.5,151.93
"2396",2014-07-11,7.67,87.6486,8.5,151.12
"2397",2014-07-12,7.67,87.6486,8.5,151.12
"2398",2014-07-13,7.67,87.6486,8.5,151.12
"2399",2014-07-14,7.67,87.6306,8.5,151.19
"2400",2014-07-15,7.67,87.7083,8.5,151.12
"2401",2014-07-16,7.67,87.7447,8.5,150.49
"2402",2014-07-17,7.67,87.7069,8.5,151.03
"2403",2014-07-18,7.67,87.7706,8.5,151.55
"2404",2014-07-19,7.67,87.7706,8.5,151.55
"2405",2014-07-20,7.67,87.7706,8.5,151.55
"2406",2014-07-21,7.67,87.7958,8.5,151.07
"2407",2014-07-22,7.67,87.7994,8.5,150.77
"2408",2014-07-23,7.67,87.8597,8.5,151.01
"2409",2014-07-24,7.67,87.8039,8.5,151.01
"2410",2014-07-25,7.67,87.7997,8.5,151.42
"2411",2014-07-26,7.67,87.7997,8.5,151.42
"2412",2014-07-27,7.67,87.7997,8.5,151.42
"2413",2014-07-28,7.67,87.6903,8.5,150.4
"2414",2014-07-29,7.67,87.6903,8.5,150.4
"2415",2014-07-30,7.67,87.7444,8.5,151.57
"2416",2014-07-31,7.67,87.8042,8.5,151.69
"2417",2014-08-01,8.36,87.84,8.5,153.18
"2418",2014-08-02,8.36,87.84,8.5,153.18
"2419",2014-08-03,8.36,87.84,8.5,153.18
"2420",2014-08-04,8.36,87.8244,8.5,153.62
"2421",2014-08-05,8.36,87.8042,8.5,155.39
"2422",2014-08-06,8.36,87.8197,8.5,156.68
"2423",2014-08-07,8.36,87.8783,8.5,155.83
"2424",2014-08-08,8.36,87.8728,8.5,154.53
"2425",2014-08-09,8.36,87.8728,8.5,154.53
"2426",2014-08-10,8.36,87.8728,8.5,154.53
"2427",2014-08-11,8.36,87.9031,8.5,154.41
"2428",2014-08-12,8.36,87.9514,8.5,154.4
"2429",2014-08-13,8.36,87.9864,8.5,154.5
"2430",2014-08-14,8.36,88.0769,8.5,154.5
"2431",2014-08-15,8.36,88.0361,8.5,155.39
"2432",2014-08-16,8.36,88.0361,8.5,155.39
"2433",2014-08-17,8.36,88.0361,8.5,155.39
"2434",2014-08-18,8.36,88.1194,8.5,155.71
"2435",2014-08-19,8.36,88.185,8.5,156.14
"2436",2014-08-20,8.36,88.3039,8.5,156.58
"2437",2014-08-21,8.36,88.2761,8.5,156.58
"2438",2014-08-22,8.36,88.3144,8.5,156.43
"2439",2014-08-23,8.36,88.3144,8.5,156.43
"2440",2014-08-24,8.36,88.3144,8.5,156.43
"2441",2014-08-25,8.36,88.3261,8.5,156.77
"2442",2014-08-26,8.36,88.5828,8.5,157.17
"2443",2014-08-27,8.36,88.35,8.5,157.32
"2444",2014-08-28,8.36,88.3786,8.5,157.09
"2445",2014-08-29,8.36,88.3944,8.5,157.94
"2446",2014-08-30,8.36,88.3944,8.5,157.94
"2447",2014-08-31,8.36,88.3944,8.5,157.94
"2448",2014-09-01,6.6,88.4306,8.5,159.12
"2449",2014-09-02,6.6,88.5167,8.5,159.82
"2450",2014-09-03,6.6,88.6269,8.5,160.24
"2451",2014-09-04,6.6,88.6789,8.5,159.51
"2452",2014-09-05,6.6,88.6378,8.5,159.44
"2453",2014-09-06,6.6,88.6378,8.5,159.44
"2454",2014-09-07,6.6,88.6378,8.5,159.44
"2455",2014-09-08,6.6,88.6289,8.5,159.78
"2456",2014-09-09,6.6,88.6181,8.5,159.82
"2457",2014-09-10,6.6,88.6319,8.5,159.94
"2458",2014-09-11,6.6,88.7433,8.5,159.34
"2459",2014-09-12,6.6,88.7961,8.5,159.43
"2460",2014-09-13,6.6,88.7961,8.5,159.43
"2461",2014-09-14,6.6,88.7961,8.5,159.43
"2462",2014-09-15,6.6,88.8167,8.5,160.72
"2463",2014-09-16,6.6,88.7944,8.5,161.33
"2464",2014-09-17,6.6,88.9894,8.5,159.93
"2465",2014-09-18,6.6,89.2681,8.5,161.1
"2466",2014-09-19,6.6,88.9456,8.5,162.8
"2467",2014-09-20,6.6,88.9456,8.5,162.8
"2468",2014-09-21,6.6,88.9456,8.5,162.8
"2469",2014-09-22,6.6,88.5856,8.5,165.36
"2470",2014-09-23,6.6,88.9114,8.5,165.45
"2471",2014-09-24,6.6,89.125,8.5,163.69
"2472",2014-09-25,6.6,89.0986,8.5,161.92
"2473",2014-09-26,6.6,89.125,8.5,162.35
"2474",2014-09-27,6.6,89.125,8.5,162.35
"2475",2014-09-28,6.6,89.125,8.5,162.35
"2476",2014-09-29,6.6,89.1417,8.5,163.4
"2477",2014-09-30,6.6,89.2794,8.5,163.45
"2478",2014-10-01,6.43,89.3275,8.5,164.23
"2479",2014-10-02,6.43,89.3611,8.5,163.63
"2480",2014-10-03,6.43,89.3306,8.5,163.66
"2481",2014-10-04,6.43,89.3306,8.5,163.66
"2482",2014-10-05,6.43,89.3306,8.5,163.66
"2483",2014-10-06,6.43,89.3231,8.5,163.49
"2484",2014-10-07,6.43,89.3014,8.5,163.27
"2485",2014-10-08,6.43,89.2253,8.5,162.65
"2486",2014-10-09,6.43,89.0903,8.5,162.42
"2487",2014-10-10,6.43,89.0475,8.5,162.54
"2488",2014-10-11,6.43,89.0475,8.5,162.54
"2489",2014-10-12,6.43,89.0475,8.5,162.54
"2490",2014-10-13,6.43,89.1167,8.5,161.95
"2491",2014-10-14,6.43,89.2639,8.5,161.95
"2492",2014-10-15,6.43,89.3322,8.5,161.88
"2493",2014-10-16,6.43,89.1694,8.5,161.59
"2494",2014-10-17,6.43,88.9792,8.5,160.42
"2495",2014-10-18,6.43,88.9792,8.5,160.42
"2496",2014-10-19,6.43,88.9792,8.5,160.42
"2497",2014-10-20,6.43,88.9792,8.5,160.42
"2498",2014-10-21,6.43,89.1083,8.5,159.84
"2499",2014-10-22,6.43,88.9083,8.5,160.58
"2500",2014-10-23,6.43,89.1278,8.5,160.82
"2501",2014-10-24,6.43,89.3375,8.5,159.22
"2502",2014-10-25,6.43,89.3375,8.5,159.22
"2503",2014-10-26,6.43,89.3375,8.5,159.22
"2504",2014-10-27,6.43,89.4028,8.5,158.76
"2505",2014-10-28,6.43,89.4131,8.5,158.41
"2506",2014-10-29,6.43,89.125,8.5,159.36
"2507",2014-10-30,6.43,89.3556,8.5,159.68
"2508",2014-10-31,6.43,89.3556,8.5,159.23
"2509",2014-11-01,6.09,89.3556,8.5,159.23
"2510",2014-11-02,6.09,89.3556,8.5,159.23
"2511",2014-11-03,6.09,89.415,8.5,159.05
"2512",2014-11-04,6.09,89.6144,8.5,158.59
"2513",2014-11-05,6.09,89.6178,8.5,159.21
"2514",2014-11-06,6.09,89.7125,8.5,159.13
"2515",2014-11-07,6.09,89.7308,8.5,159.48
"2516",2014-11-08,6.09,89.7308,8.5,159.48
"2517",2014-11-09,6.09,89.7308,8.5,159.48
"2518",2014-11-10,6.09,89.8808,8.5,159.4
"2519",2014-11-11,6.09,89.8172,8.5,160.31
"2520",2014-11-12,6.09,90.0083,8.5,161.84
"2521",2014-11-13,6.09,90.0656,8.5,162.63
"2522",2014-11-14,6.09,90.2181,8.5,163.7
"2523",2014-11-15,6.09,90.2181,8.5,163.7
"2524",2014-11-16,6.09,90.2181,8.5,163.7
"2525",2014-11-17,6.09,89.9028,8.5,163.2
"2526",2014-11-18,6.09,89.9575,8.5,162.93
"2527",2014-11-19,6.09,90.1083,8.5,162.63
"2528",2014-11-20,6.09,90.1472,8.5,162.07
"2529",2014-11-21,6.09,90.0503,8.5,162.06
"2530",2014-11-22,6.09,90.0503,8.5,162.06
"2531",2014-11-23,6.09,90.0503,8.5,162.06
"2532",2014-11-24,6.09,90.1792,8.5,161.15
"2533",2014-11-25,6.09,90.2156,8.5,161.3
"2534",2014-11-26,6.09,90.3069,8.5,163.02
"2535",2014-11-27,6.09,90.1344,8.5,163.77
